am,country,course,dg_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name_x,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,driving_acc,driving_dist,player_name_y,sg_app,sg_arg,sg_ott,sg_putt,sg_total,event_id,expected_score,standard_deviation,cumulative_score,over_under_par,winning_probability
0,USA,The Los Angeles Country Club (North Course),22914,28273531,6300,0,91156-79283,7100,USA,51414,"Grant, Brent",12:15 PM,6:45 AM,,,1,0,golf.p.21364,20,0.014,13.108,"Grant, Brent",-0.262,-0.333,0.532,-0.554,-0.617,26,70.95895411607643,1.006408493227503,284.4528164643057,4.452816464305727,1.3787354085646704
0,ARG,The Los Angeles Country Club (North Course),12808,28294089,7000,0,91156-78154,8600,ARG,31646,"Grillo, Emiliano",1:10 PM,7:40 AM,,,10,0,golf.p.11523,28,0.038,0.768,"Grillo, Emiliano",0.402,-0.106,0.204,0.082,0.583,26,70.92848998598724,0.9960889757082855,283.13195994394897,3.1319599439489707,1.3364045525212838
0,CAN,The Los Angeles Country Club (North Course),13965,28273481,6900,1,91156-78166,8500,CAN,33399,"Hadwin, Adam",8:24 AM,1:54 PM,,,1,0,golf.p.11148,25,0.06,-3.968,"Hadwin, Adam",0.194,0.161,0.08,0.257,0.691,26,71.00143960899786,0.9742929184933801,283.3137584359914,3.313758435991417,1.4377703220686584
0,USA,The Los Angeles Country Club (North Course),16039,28273528,6300,0,91156-179517,7300,USA,35901,"Haley II, Paul",12:15 PM,6:45 AM,,,10,0,golf.p.12130,20,0.043,-13.658,"Haley II, Paul",-0.421,-0.004,-0.369,0.062,-0.731,26,70.93504301016655,0.9826390761559988,284.47217204066624,4.472172040666237,1.3455101833852263
0,USA,The Los Angeles Country Club (North Course),19865,28273499,6700,0,91156-78185,7800,USA,47988,"Hardy, Nick",12:26 PM,6:56 AM,,,10,0,golf.p.19933,20,-0.014,7.456,"Hardy, Nick",0.126,-0.162,0.267,-0.066,0.165,26,70.93953261456583,0.9835284186068834,283.5931304582633,3.5931304582633175,1.3517486283026223
0,USA,The Los Angeles Country Club (North Course),8825,28273487,6900,0,91156-78187,8600,USA,27644,"Harman, Brian",1:43 PM,8:13 AM,,,1,0,golf.p.6937,29,0.063,-4.308,"Harman, Brian",0.052,0.126,0.21,0.123,0.512,26,70.99705140519305,0.9882962548792613,283.4772056207722,3.4772056207722244,1.4316727764303434
0,IRL,The Los Angeles Country Club (North Course),5716,28273510,6600,0,91156-78188,7700,IRL,20766,"Harrington, Padraig",12:59 PM,7:29 AM,,,10,0,golf.p.404,20,-0.014,1.442,"Harrington, Padraig",0.116,0.112,0.086,-0.162,0.152,26,70.97384810109399,0.9823040617036717,283.7433924043759,3.743392404375925,1.399431063876184
0,ENG,The Los Angeles Country Club (North Course),14796,28273427,8900,1,91156-78193,9800,ENG,34363,"Hatton, Tyrrell",7:40 AM,1:10 PM,,,10,0,golf.p.11221,38,0.015,7.203,"Hatton, Tyrrell",0.548,0.219,0.52,0.53,1.818,26,70.92704217179428,0.9976598226886912,281.8911686871772,1.891168687177185,1.3343927696802764
0,USA,The Los Angeles Country Club (North Course),14578,28273467,7100,0,91156-78206,9400,USA,34098,"Henley, Russell",1:21 PM,7:51 AM,,,1,0,golf.p.11062,30,0.103,-5.206,"Henley, Russell",0.678,0.253,0.155,0.07,1.156,26,71.04382935488738,1.014656640744727,283.01931741954957,3.019317419549566,1.4966721920945512
0,AUS,The Los Angeles Country Club (North Course),17064,28273496,6700,1,91156-78211,8300,AUS,39058,"Herbert, Lucas",7:07 AM,12:37 PM,,,10,0,golf.p.13187,20,-0.041,7.863,"Herbert, Lucas",0.011,-0.012,0.341,0.319,0.659,26,70.99728024121949,1.0503129293589781,283.3301209648779,3.330120964877892,1.4319907512047518
0,USA,The Los Angeles Country Club (North Course),5768,28273488,6800,0,91156-78223,7600,USA,12716,"Hoffman, Charley",12:15 PM,6:45 AM,,,1,0,golf.p.696,20,-0.045,6.677,"Hoffman, Charley",0.156,-0.035,0.126,-0.499,-0.252,26,70.97302355484979,0.9824581244607828,284.1440942193992,4.144094219399221,1.3982853312305346
0,USA,The Los Angeles Country Club (North Course),15575,28273462,7200,1,91156-78225,8500,USA,35532,"Hoge, Tom",7:51 AM,1:21 PM,,,10,0,golf.p.11792,31,0.025,-2.314,"Hoge, Tom",0.423,-0.015,-0.133,-0.043,0.233,26,70.93117398230353,0.9678231449361965,283.4926959292141,3.4926959292141078,1.340134048861844
0,USA,The Los Angeles Country Club (North Course),17538,28273422,9400,1,91156-78228,10600,USA,39977,"Homa, Max",8:13 AM,1:43 PM,,,1,0,golf.p.13933,44,0.014,4.493,"Homa, Max",0.476,0.194,0.117,0.488,1.275,26,70.96988037236129,1.0215425115032795,282.6045214894451,2.604521489445119,1.3939177814252626
0,USA,The Los Angeles Country Club (North Course),11276,28273464,7100,0,91156-78232,8600,USA,29420,"Horschel, Billy",1:43 PM,8:13 AM,,,1,0,golf.p.8598,28,0.021,-1.444,"Horschel, Billy",-0.216,0.091,-0.222,0.288,-0.059,26,71.01772369929735,1.0106146483000453,284.12989479718937,4.129894797189365,1.4603975718948412
0,ENG,The Los Angeles Country Club (North Course),11230,28273519,6400,1,91156-78233,7000,ENG,30909,"Horsey, David",8:46 AM,2:16 PM,,,10,0,golf.p.9382,20,0.065,-17.481,"Horsey, David",-0.88,-0.145,-0.689,-0.178,-1.892,26,70.95287634730136,1.0168921781148275,285.7035053892054,5.703505389205418,1.370290159863022
0,NOR,The Los Angeles Country Club (North Course),18841,28273419,10000,1,91156-101713,11300,NOR,46717,"Hovland, Viktor",8:24 AM,1:54 PM,,,10,0,golf.p.22835,43,0.039,9.89,"Hovland, Viktor",0.779,-0.002,0.849,0.283,1.909,26,70.95727986801523,0.9986986858017707,281.92011947206095,1.9201194720609465,1.3764089888227715
0,CAN,The Los Angeles Country Club (North Course),15556,28273500,6700,0,91156-78243,8000,CAN,35506,"Hughes, Mackenzie",2:05 PM,8:35 AM,,,10,0,golf.p.12992,20,-0.039,1.904,"Hughes, Mackenzie",-0.053,0.223,-0.18,0.255,0.245,26,70.95088477112883,0.991798740411897,283.5585390845153,3.558539084515303,1.3675228028430795
0,KOR,The Los Angeles Country Club (North Course),17488,28273432,8400,1,91156-78258,9900,KOR,39971,"Im, Sungjae",7:51 AM,1:21 PM,,,1,0,golf.p.21084,38,0.061,1.35,"Im, Sungjae",0.367,0.29,0.512,0.352,1.522,26,70.96832091989744,1.0113735649526097,282.35228367958973,2.352283679589732,1.391750873735447
0,USA,The Los Angeles Country Club (North Course),12422,28273433,8300,0,91156-78289,10400,USA,30925,"Johnson, Dustin",1:32 PM,8:02 AM,,,10,0,golf.p.9267,25,-0.008,14.767,"Johnson, Dustin",0.475,0.088,0.49,0.06,1.111,26,70.8951170923534,0.9746254166697241,282.46746836941355,2.4674683694135524,1.2900318790843763
0,USA,The Los Angeles Country Club (North Course),17543,28294090,6900,1,91156-78344,7800,USA,39975,"Kim, Michael",6:56 AM,12:26 PM,,,10,0,golf.p.13935,20,-0.01,3.453,"Kim, Michael",0.221,0.069,0.01,0.042,0.343,26,70.9147644452315,0.9940534636670287,283.317057780926,3.3170577809260067,1.3173324868444354
0,KOR,The Los Angeles Country Club (North Course),14609,28273457,7300,1,91156-78346,9100,KOR,37455,"Kim, Si Woo",8:13 AM,1:43 PM,,,10,0,golf.p.13192,31,0.089,-2.355,"Kim, Si Woo",0.603,0.174,0.477,0.031,1.285,26,70.92987647604205,0.9767936001346337,282.43450590416825,2.4345059041682475,1.338331123565461
0,KOR,The Los Angeles Country Club (North Course),24766,28273438,7800,0,91156-137069,9300,KOR,55182,"Kim, Tom",1:21 PM,7:51 AM,,,10,0,golf.p.23136,36,0.088,-0.246,"Kim, Tom",0.547,0.04,0.364,0.018,0.969,26,70.92791904218815,0.9981127480254914,282.7426761687526,2.7426761687526096,1.3356112083589067
0,USA,The Los Angeles Country Club (North Course),12423,28273468,7100,0,91156-78355,8700,USA,30926,"Kirk, Chris",1:43 PM,8:13 AM,,,1,0,golf.p.9268,31,0.023,-2.418,"Kirk, Chris",0.259,0.306,0.053,0.123,0.741,26,70.98315463005795,0.970295230683853,283.1916185202318,3.1916185202318275,1.4123627752588401
0,USA,The Los Angeles Country Club (North Course),21891,28273490,6800,0,91156-78357,8700,USA,48117,"Kitayama, Kurt",1:21 PM,7:51 AM,,,1,0,golf.p.20654,32,-0.051,10.437,"Kitayama, Kurt",0.332,0.081,-0.047,0.117,0.482,26,70.96854532564015,0.9873801674729489,283.3911813025606,3.3911813025605966,1.392062692492861
0,USA,The Los Angeles Country Club (North Course),16243,28273417,10800,0,91156-78367,11900,USA,36689,"Koepka, Brooks",1:54 PM,8:24 AM,,,1,0,golf.p.12875,44,-0.006,12.275,"Koepka, Brooks",0.568,0.081,0.572,0.238,1.458,26,70.97886490234718,1.01386467036705,282.45645960938873,2.4564596093887303,1.406402065215313
0,USA,The Los Angeles Country Club (North Course),6169,28273479,6900,1,91156-78382,8400,USA,23108,"Kuchar, Matt",8:13 AM,1:43 PM,,,10,0,golf.p.737,28,0.039,-8.445,"Kuchar, Matt",0.039,0.367,-0.127,0.351,0.63,26,70.98729686014636,0.9669891234997081,283.31918744058544,3.319187440585438,1.4181185327696415
0,FRA,The Los Angeles Country Club (North Course),16652,28273507,6600,0,91156-78395,7500,FRA,37250,"Langasque, Romain",12:37 PM,7:07 AM,,,10,0,golf.p.20330,30,-0.051,6.222,"Langasque, Romain",-0.18,0.091,0.099,0.09,0.099,26,70.91020322764328,1.0038205762442474,283.54081291057315,3.540812910573152,1.310994533174195
0,ESP,The Los Angeles Country Club (North Course),9133,28294091,6600,1,91156-78401,8000,ESP,29670,"Larrazabal, Pablo",7:07 AM,12:37 PM,,,1,0,golf.p.9106,24,-0.053,-4.475,"Larrazabal, Pablo",-0.273,0.213,-0.443,0.197,-0.306,26,70.98382986044348,0.9848883316979398,284.2413194417739,4.241319441773896,1.413301028875868
0,RSA,The Los Angeles Country Club (North Course),18105,28273503,6600,0,91156-171571,7300,RSA,45523,"Lawrence, Thriston",12:37 PM,7:07 AM,,,1,0,golf.p.14325,20,0.015,-2.099,"Lawrence, Thriston",-0.243,-0.225,-0.2,-0.126,-0.795,26,70.95027295652822,1.0091394567190637,284.5950918261129,4.595091826112878,1.3666726674311196
0,USA,The Los Angeles Country Club (North Course),21943,28273524,6400,1,91156-79954,7100,USA,49766,"Lebioda, Hank",6:45 AM,12:15 PM,,,10,0,golf.p.21594,20,-0.005,-0.732,"Lebioda, Hank",-0.205,-0.121,-0.427,-0.06,-0.814,26,70.92766053102028,0.9827721351949438,284.5236421240811,4.523642124081107,1.335251999052725
0,KOR,The Los Angeles Country Club (North Course),13497,28273472,7000,1,91156-78419,8500,KOR,32791,"Lee, Kyounghoon",7:51 AM,1:21 PM,,,1,0,golf.p.11563,29,0.02,0.749,"Lee, Kyounghoon",0.245,0.152,0.154,0.131,0.681,26,70.97394217299663,1.0365916392794674,283.21376869198656,3.2137686919865587,1.3995617797100717
0,AUS,The Los Angeles Country Club (North Course),16841,28273478,7000,0,91156-151407,8400,AUS,37378,"Lee, Min Woo",1:54 PM,8:24 AM,,,10,0,golf.p.21556,20,-0.047,17.43,"Lee, Min Woo",-0.257,0.249,0.283,0.423,0.698,26,71.01047243663297,0.9965285801269226,283.34388974653183,3.343889746531829,1.4503217169441123
0,USA,The Los Angeles Country Club (North Course),7960,28273475,7000,0,91156-78451,7900,USA,27129,"List, Luke",12:48 PM,7:18 AM,,,1,0,golf.p.5995,20,-0.038,12.673,"List, Luke",0.532,-0.218,0.661,-0.649,0.326,26,70.96030256508634,0.9802062608735579,283.5152102603454,3.515210260345384,1.380609120394066
0,IRL,The Los Angeles Country Club (North Course),13900,28273431,8500,1,91156-78467,10000,IRL,33204,"Lowry, Shane",7:40 AM,1:10 PM,,,1,0,golf.p.10163,35,0.03,4.166,"Lowry, Shane",0.632,0.075,0.471,-0.117,1.062,26,70.93627532122457,0.9818017726798992,282.6841012848983,2.684101284898304,1.34722251791915
0,JPN,The Los Angeles Country Club (North Course),13562,28273430,8600,0,91156-78508,9900,JPN,32839,"Matsuyama, Hideki",1:54 PM,8:24 AM,,,1,0,golf.p.11446,37,0.027,-0.417,"Matsuyama, Hideki",0.625,0.328,0.184,0.081,1.218,26,70.92975032543389,0.9739828319493317,282.5010013017355,2.5010013017355277,1.3381558333727492
0,USA,The Los Angeles Country Club (North Course),19870,28273461,7200,1,91156-78520,8700,USA,47993,"McCarthy, Denny",8:24 AM,1:54 PM,,,1,0,golf.p.19930,27,0.033,-3.967,"McCarthy, Denny",0.176,0.167,-0.015,0.701,1.03,26,70.95139345592214,0.9920865206057518,282.7765738236886,2.7765738236885795,1.3682296361809863
0,NIR,The Los Angeles Country Club (North Course),10091,28273420,9900,0,91156-78530,11700,NIR,28237,"McIlroy, Rory",1:54 PM,8:24 AM,,,1,0,golf.p.8016,46,-0.039,24.2,"McIlroy, Rory",0.705,0.263,0.974,0.261,2.204,26,71.02229735571214,0.9582971024446357,281.8861894228486,1.886189422848588,1.4667528097013913
0,POL,The Los Angeles Country Club (North Course),14196,28273497,6700,0,91156-152967,8400,POL,33674,"Meronk, Adrian",12:59 PM,7:29 AM,,,1,0,golf.p.21309,26,0.003,6.094,"Meronk, Adrian",0.105,0.025,0.446,0.188,0.764,26,70.92989056530755,1.012893200365725,282.95556226123017,2.9555622612301704,1.3383507010379678
0,USA,The Los Angeles Country Club (North Course),17365,28273455,7300,0,91156-78552,8800,USA,39546,"Mitchell, Keith",1:32 PM,8:02 AM,,,10,0,golf.p.13758,27,0.014,12.875,"Mitchell, Keith",-0.034,-0.066,0.561,0.145,0.606,26,70.9643324420978,1.0047575921906622,283.2513297683912,3.2513297683912015,1.386208759810827
0,ITA,The Los Angeles Country Club (North Course),7655,28273492,6800,1,91156-78561,7800,ITA,25198,"Molinari, Francesco",7:40 AM,1:10 PM,,,10,0,golf.p.3885,20,0.024,-6.813,"Molinari, Francesco",-0.079,-0.001,-0.309,-0.015,-0.404,26,70.94687451405072,1.0087161167485499,284.1914980562029,4.1914980562028745,1.361950425933798
0,USA,The Los Angeles Country Club (North Course),25442,28273449,7400,0,91156-112377,8600,USA,55789,"Montgomery, Taylor",2:05 PM,8:35 AM,,,1,0,golf.p.22878,27,-0.053,4.575,"Montgomery, Taylor",-0.214,0.229,-0.174,0.623,0.464,26,70.99200153964908,1.02317586285455,283.5040061585963,3.504006158596326,1.424655831231045
0,USA,The Los Angeles Country Club (North Course),21944,28273451,7400,0,91156-78566,8300,USA,49947,"Moore, Taylor",2:05 PM,8:35 AM,,,10,0,golf.p.20945,21,0.006,6.406,"Moore, Taylor",0.175,0.009,0.297,0.285,0.766,26,70.95650298951612,0.981648608618498,283.0600119580644,3.060011958064422,1.3753294919911616
0,USA,The Los Angeles Country Club (North Course),22085,28273423,9300,1,91156-78569,11000,USA,50525,"Morikawa, Collin",8:13 AM,1:43 PM,,,1,0,golf.p.20994,40,0.084,-0.353,"Morikawa, Collin",1.009,0.026,0.433,-0.026,1.442,26,70.96952983531307,0.9538171053689863,282.43611934125227,2.4361193412522653,1.3934306992967844
0,COL,The Los Angeles Country Club (North Course),20770,28273501,6700,0,91156-78579,8200,COL,48822,"Munoz, Sebastian",2:05 PM,8:35 AM,,,1,0,golf.p.20691,20,0.054,1.409,"Munoz, Sebastian",0.121,0.003,0.172,0.039,0.334,26,70.95998442560634,0.9916247147066278,283.50493770242537,3.504937702425366,1.3801670556940333
0,CHI,The Los Angeles Country Club (North Course),18079,28273440,7700,0,91156-80558,9500,CHI,45486,"Niemann, Joaquin",12:59 PM,7:29 AM,,,1,0,golf.p.21794,33,-0.011,10.604,"Niemann, Joaquin",0.31,0.057,0.517,0.018,0.902,26,71.02042512808707,0.9876673630972748,283.1797005123483,3.1797005123482904,1.4641512911992929
0,RSA,The Los Angeles Country Club (North Course),25889,28273520,6400,0,91156-152587,7000,RSA,56272,"Nienaber, Wilco",12:48 PM,7:18 AM,,,1,0,golf.p.23056,20,-0.11,26.438,"Nienaber, Wilco",-0.388,-0.2,0.138,-0.228,-0.678,26,70.9742737291309,0.9967575278129982,284.5750949165236,4.575094916523597,1.4000224872684037
0,SWE,The Los Angeles Country Club (North Course),10419,28273450,7400,0,91156-78599,7900,SWE,27349,"Noren, Alex",1:10 PM,7:40 AM,,,1,0,golf.p.6196,20,-0.042,-3.208,"Noren, Alex",0.001,0.313,-0.705,0.563,0.172,26,70.99293757466154,1.0153142762930918,283.7997502986462,3.799750298646188,1.425956480986936
0,SWE,The Los Angeles Country Club (North Course),22535,28273476,7000,0,91156-179536,7700,SWE,51070,"Norrman, Vincent",12:15 PM,6:45 AM,,,1,0,golf.p.23432,20,-0.013,12.07,"Norrman, Vincent",0.053,0.015,0.369,-0.196,0.24,26,70.96253851585261,0.9719264569711455,283.6091540634105,3.6091540634104717,1.3837160435108686
0,MEX,The Los Angeles Country Club (North Course),14735,28273505,6600,0,91156-78626,7800,MEX,33667,"Ortiz, Carlos",12:26 PM,6:56 AM,,,1,0,golf.p.10730,20,-0.021,2.971,"Ortiz, Carlos",0.046,-0.031,0.18,0.008,0.203,26,70.93785588690629,0.9754989920694132,283.5484235476252,3.548423547625191,1.349418763081712
0,FRA,The Los Angeles Country Club (North Course),19960,28273504,6600,1,91156-78655,7500,FRA,48153,"Pavon, Matthieu",7:29 AM,12:59 PM,,,1,0,golf.p.20883,20,-0.01,3.381,"Pavon, Matthieu",-0.132,-0.193,0.031,0.051,-0.244,26,71.00709107302875,0.9623525169409566,284.271364292115,4.271364292114981,1.4456232070722883
0,CAN,The Los Angeles Country Club (North Course),17780,28273485,6900,0,91156-78660,8100,CAN,40250,"Pendrith, Taylor",12:37 PM,7:07 AM,,,10,0,golf.p.18556,21,-0.066,10.885,"Pendrith, Taylor",-0.047,-0.044,0.144,-0.005,0.048,26,71.01104968350384,1.004555445305649,283.99619873401537,3.9961987340153655,1.4511238194207297
0,CHI,The Los Angeles Country Club (North Course),19455,28273458,7200,0,91156-78663,8600,CHI,47529,"Pereira, Mito",1:10 PM,7:40 AM,,,10,0,golf.p.19103,25,0.021,9.313,"Pereira, Mito",0.751,0.005,0.576,-0.11,1.221,26,70.96659596438379,1.002614439450854,282.64438385753516,2.6443838575351606,1.3893539944116038
